flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
-343252.42237194395,-54779111.91429014,8.73,-1037.2858500480652,-7705757.25,-22980523.5,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.028216409683225,68.35911750793458,29.948503094911576,3149.698938846588,58434.681648015976,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-724509.8655059815,-25279.789778804778,251521.82018280026,696.5351953513092,32938.38901383557,45803.97558641434,-2557611699.33881,-67.03051233291626,1363.5052564438595,-48892.748408170984,-1178869210.0632658,75.58757781982422,-5457.782781219482,Attack
-477162.1586701518,-70186426.1805848,8.73,-1175.0733876228333,-11550280.5,-40424034.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.92861051559448,84.56284198760987,70.91971455812454,6151.911719083786,70718.71429872513,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-876917.632875061,-33773.09421348572,268666.8252410888,6195.861357891825,39411.481220836,71242.19097328186,-2488869661.747715,-71.25828766822815,1971.2805922038126,-43357.54082790567,-1323406025.770076,90.42556762695312,-5756.725340270996,Attack
-511574.65828570287,-78481317.88484706,8.73,-942.0346283912659,-20913874.5,-37957365.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.54066171646118,87.84533863067628,37.1313262462616,5962.7427134513855,79574.49497365952,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-924492.4721649169,-33538.96124458313,281333.75221252436,4619.148976756732,39511.557778077215,66098.87201023102,-2525764122.024775,-92.47457885742188,1988.9825418606583,-38458.213582669625,-1382589579.44151,95.0777587890625,-6115.011853027343,Attack
-428347.11180485366,-67145214.71726651,8.73,-1087.5746011734009,-12262086.0,-36156444.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.257319831848143,75.76874351501466,38.909476852416994,5464.2420036792755,73020.95055580139,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-801037.5003921508,-31537.980350112917,241874.4629745483,4516.118163647651,33225.61698221586,62135.43082904816,-2243857626.699918,-64.4563307762146,1746.8055342176235,-41693.133294378706,-1225635478.8149858,83.96791076660156,-4814.952597045898,Attack
-466623.8610559532,-76525919.78734855,8.73,-1120.476336479187,-15974412.0,-36601602.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.974893951416014,83.84747581481935,52.546774888038634,5626.454146385193,75207.10831546783,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-917837.9033981323,-34147.75874958038,276424.4385223388,1836.6597318555248,40696.98128427489,63961.53523159027,-2725068996.289593,-84.5823278427124,1914.3099702098639,-43617.09141262121,-1359700603.5896022,93.71745300292969,-5977.513394927978,Attack
-453651.23358576937,-59420254.77603459,8.73,-864.4262552261353,-19644219.0,-32487255.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16.86417942047119,80.80558700561525,31.49110599756241,4985.882441997528,71648.60630607605,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-794426.6419570923,-29445.41465587616,238334.51451873776,9777.34964041869,34985.19958263203,60680.65292072296,-2315029260.0965466,-73.1323709487915,1707.4805609539685,-37353.06901404545,-1218153984.9812467,83.02667999267578,-5140.965901184081,Attack
-489682.0246921619,-75480589.2217368,8.73,-953.0015087127686,-25239504.0,-34964622.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.480516099929808,90.2471685409546,39.012360805273055,5435.300652980804,74534.0091252327,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-919230.9272125243,-32690.882647895814,276018.5053253173,4257.070581617355,43065.82226601741,64304.46933937073,-2567201064.740648,-98.15733337402344,1932.937009366402,-34345.67008026639,-1346556152.3997173,94.49858093261719,-6067.5777633666985,Attack
-540004.2046146156,-73495448.37313466,8.73,-825.914318561554,-28419411.0,-39868494.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.615751552581784,96.09575119018557,42.232798618078235,7025.676260948181,82277.98803472519,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-934812.8138595581,-34884.860268592834,264018.14872741693,11801.343959656293,42153.1283135129,71982.56718349457,-2445071868.7811136,-91.2930359840393,2086.537564366575,-32890.316426321624,-1360510874.5763643,95.86022186279297,-5862.541599273681,Attack
-419473.6806667935,-62587108.95107383,8.73,-782.2282147407532,-17456055.0,-29504028.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16.14588587284088,74.74197177886964,27.16454131603241,4933.688730239868,65553.21268057823,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-765721.2455841064,-27645.442063331604,234546.6174087524,4456.3304111316465,34339.87951942979,54121.99241352081,-2173179522.437439,-76.54026055335999,1601.1997107878892,-34591.76624209982,-1159493146.7333903,78.52346801757812,-5164.5700408935545,Attack
-362347.52887599455,-53975707.719773,8.73,-1168.2579517364502,-5456886.75,-28819512.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16.88544626235962,66.58333091735841,34.123717743158345,4183.94064617157,60043.208270549774,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-703738.7409545898,-26888.55834941864,225643.40471649167,1669.9958622213205,30072.611744033526,52222.89642524719,-2344930219.0959024,-54.83528280258179,1414.6611758603597,-46165.687219950014,-1125684343.5592258,74.17573547363281,-4782.097671508788,Attack
-567308.5805758872,-83349527.40595827,8.73,-951.9813394546509,-32799681.0,-39119472.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.73876414299011,102.84100627899171,21.944783264398577,6961.693831443787,86728.4951429367,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1026361.0621231078,-37219.52786026001,297094.3150863647,6780.3726840972895,48854.61429705226,70842.41437149048,-2800067838.608291,-114.62234163284302,2167.6851505486225,-37339.22714275057,-1490743001.2322779,104.73251342773438,-6731.78650894165,Attack
-403961.4216416167,-70186850.74377704,8.73,-1222.4477863311768,-3199309.5,-39219798.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.2562123298645,69.98384494781496,76.04016754627229,5487.373537302017,66819.70518350601,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-792188.8234817504,-31646.755006027222,239764.78466033933,1458.2570246268644,32128.96189473511,63564.24063873291,-2216949817.182118,-55.43562078475952,1787.188801709372,-41223.82920894706,-1194058583.5871944,82.17953491210938,-4791.058992767334,Attack
-397009.67678741476,-65395575.80552058,8.73,-1176.9506692886353,-3707547.0,-35171565.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.03948721885681,67.75533256530763,62.29203854799271,4640.431938171387,65926.0288529396,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-785252.1129898072,-30323.160452461245,247175.27977752683,1441.633741366201,31855.66990254115,59840.29087257385,-2362496626.8293138,-57.69109034538269,1675.7667182013977,-45042.34807386242,-1204777933.196719,81.35227966308594,-5080.392536163329,Attack
-436929.9373460307,-65582882.821764946,8.73,-1211.8555355072021,-6001776.0,-37650882.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.311230850219726,74.6727689743042,45.94308844804764,5482.069848775864,71180.89895248413,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-805907.596434021,-31789.300128936768,250912.1242446899,3373.9784075065454,30548.909663772265,64262.647168159485,-2390241693.2552915,-57.78689885139465,1745.935113733569,-46900.749920665156,-1264311039.874292,84.19688415527344,-5168.962189483642,Attack
-319962.83803248673,-46003157.454530425,8.73,-890.1790237426758,-2911821.0,-28960464.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.154761672019957,56.87926073074342,51.95828461647034,4076.162198781967,48448.01577711105,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-593564.6862716675,-23125.93705358505,184379.04877853394,3908.593349225786,24181.869923083977,51151.03733968735,-1762930192.2389274,-37.6324405670166,1331.7568375787864,-32836.164422162714,-913179209.667238,60.998958587646484,-3976.210655212402,Attack
-447555.4086709477,-57615879.871198796,8.73,-919.1840529441833,-12428649.0,-36122832.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.365658903121947,76.74156303405763,38.296582931280135,6060.261302947998,72269.26953983307,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-755943.8652267456,-29538.964271736146,215838.70983123776,10253.912928476864,30744.013330380898,63937.587372779846,-2042943946.579267,-58.518301486968994,1676.7496385441248,-38950.1579393523,-1171754568.9226854,79.01225280761719,-4647.549150085449,Attack
-450737.4881625653,-60953730.37105364,8.73,-884.1067671775818,-13536940.5,-36807780.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.85356068611145,78.37032718658449,55.284677350521086,6019.416392326355,67060.79096722603,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-781395.2563018799,-29951.673130607607,240077.66869354245,9607.151591246393,34096.07180331077,66407.01309871674,-2112611970.8062541,-60.95067763328552,1799.3351146464563,-38027.57463484095,-1195078271.8378756,80.5425796508789,-5190.232027435302,Attack
-372816.2628252414,-59102844.80178613,8.73,-928.6555767059326,-8301966.0,-30775746.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,15.956693482398986,65.77733631134033,47.99952765703201,4671.188318967819,61342.527328014374,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-714175.4763015747,-26937.28274230957,206246.64721298218,1736.7300357070233,30144.888216043844,53699.02794790268,-2056689380.452557,-59.94290614128113,1503.5282106404454,-34385.287233969306,-1056944078.5743198,72.62034606933594,-4480.537386322021,Attack
-459079.111855164,-68272014.76048951,8.73,-1106.672923564911,-16334683.5,-35830320.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.31425037384033,85.24296455383302,25.408434480428696,5249.765074253082,76094.32028770447,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-837609.1259613037,-31652.72256374359,259639.51382446286,5270.641188430786,38111.42962351825,63740.50175380707,-2335968356.723394,-80.01915121078491,1800.0129696425925,-42306.528337522046,-1311569149.4885452,89.07655334472656,-5333.688437652588,Attack
-462040.94624950027,-66968363.15282187,8.73,-1003.6769270896912,-21388746.0,-35835189.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.109758853912354,86.99954147338869,34.575741368532185,5450.046463251114,74702.82049846649,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-843176.0788269043,-32046.44429283142,247713.720954895,7803.668361290296,41071.44033946993,65093.2286901474,-2373188798.828939,-83.51244831085205,1847.750443670814,-36640.053235012085,-1268317945.373032,87.96613311767578,-5240.48224029541,Attack
-367211.32789659966,-59483435.3776731,8.73,-978.4609937667847,-8534495.25,-32490942.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,15.597220706939696,66.44983005523683,41.99824852347374,4579.8304324150085,61516.31846284866,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-693376.8211395263,-26639.00538196564,205276.6718788147,2822.7063558426166,30711.8168508688,55920.37142944336,-1842990465.9985278,-60.209118366241455,1527.8773414300304,-32636.564283851974,-1048593130.6140157,72.03996276855469,-4238.292247772216,Attack
-504008.9124918841,-76182494.82013477,8.73,-1060.9856343269348,-17745018.0,-37149951.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.99041104316711,84.94210243225099,32.829016745090485,6159.98620891571,77878.17778396606,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-933601.7178390502,-34530.92225761413,285528.35378265375,2755.84538293057,38363.945762424555,65004.113666534424,-2826498745.8238,-84.60307025909424,1923.8399219731768,-45913.28339795678,-1408073673.8935769,95.22139739990234,-6312.330510711669,Attack
-462616.06165819336,-65403801.13417873,8.73,-867.6061677932739,-20014875.0,-34924461.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.695764160156248,81.28002071380617,44.62460893392563,5597.362416028976,70287.06143712997,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-832335.6657104492,-31193.653183746337,250146.85707092282,8411.112963934474,35805.5723798896,62742.34935474396,-2380629146.2128797,-72.42969179153442,1829.8602122922007,-35563.48686131343,-1240877165.268083,85.54570007324219,-5442.397483825683,Attack
-510481.0027284722,-66019053.85159664,8.73,-786.7489385604858,-23713374.0,-39721302.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.413162279129025,91.09862556457522,32.476157528162005,6798.602229595184,81058.60814857483,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-837969.0306869507,-31808.195871925356,236433.54995727536,13197.402402820588,37296.562474251776,70825.9189529419,-2024809188.9683354,-78.45030927658081,1931.8358774768014,-33047.70904154126,-1265692862.7216718,87.34571075439453,-5121.252109527587,Attack
-476668.9180217541,-70731840.58564658,8.73,-811.0824680328369,-19724125.5,-36399861.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.036678791046143,80.83210792541504,44.92156298160553,6087.426153659821,74623.38184833527,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-850802.5596755982,-31183.947906112673,242159.78057098386,5938.636770808962,35238.74060947312,64222.325746536255,-2264038923.4900713,-80.08607530593872,1843.592742638239,-32924.59564789211,-1236672099.7180293,86.12615966796875,-5348.022277069092,Attack
-541632.8151141756,-75690234.7936336,8.73,-735.399284362793,-30582723.0,-42084636.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.85750594139099,97.3742458343506,53.28773522377014,7174.831184864044,85286.43423080444,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-947805.568862915,-35775.59822120667,254349.79325866696,13709.254011741215,43487.98235539642,75324.53128528595,-2306627434.1856284,-93.22143697738647,2181.7701736522063,-28281.60205855019,-1330568096.1961215,95.82759857177734,-5693.275914764404,Attack
-500184.783480967,-62777933.7766252,8.73,-763.9513778686523,-21426040.5,-38534157.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.439578676223753,89.45135040283205,54.73465362787247,6875.960967063904,74117.8130364418,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-834636.0708587647,-30858.747995948794,231433.32673645017,13682.059788445367,38594.72677793353,70316.36957359314,-2101622274.440366,-76.41438746452332,1895.6315258595173,-31531.178390216428,-1230559019.4048896,84.75840759277344,-5414.968044281005,Attack
-496238.61924339057,-71050360.95593624,8.73,-854.3314433097839,-26321424.0,-37729230.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.503199338912964,90.66529293060304,30.80925203561783,5822.126885175705,81569.92871236801,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-875366.4491516113,-32485.320237350465,248953.04127502438,9566.222518906594,41001.02928848725,68249.67064094543,-2205566032.9264727,-93.09230947494507,1944.2573713918534,-32187.66876681384,-1293630532.8801024,91.6828384399414,-5211.1752304077145,Attack
-535318.0997209777,-76303033.44248986,8.73,-979.2940306663513,-27765735.0,-38447862.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.708240222930907,99.9675090789795,30.721217608451845,6507.1103410720825,84276.72181987762,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-951489.0266021729,-34947.70696754455,274587.6878356933,8916.155484171444,45685.160857380055,70007.90781211853,-2564249162.591975,-100.14493370056152,2056.2690847121453,-36898.10716185889,-1420200506.1733332,98.5429916381836,-6173.554319763183,Attack
-431649.8719042254,-54681383.06607556,8.73,-992.348427772522,-12609333.0,-32047527.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.202395153045654,77.93878707885743,28.851638621091844,4975.3177099227905,68212.04483032227,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-751073.581048584,-27983.40566253662,252149.9020385742,9025.818758009276,29736.282894533953,59464.94313907623,-2382635717.0462847,-59.69257855415344,1606.4094843881958,-48042.32792403478,-1240312731.9389658,80.68500518798828,-5278.831417083739,Attack
-486294.879803347,-69222523.10281806,8.73,-961.1477851867676,-12196582.5,-37780905.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,20.462271785736082,82.49884681701661,68.38762167692185,6452.001807689667,73471.41962051392,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-868562.8137298584,-32934.854928398134,276289.7909088134,9144.76877321932,35134.75510465139,68229.2565984726,-2508582849.271658,-67.88955235481262,1930.0379196266829,-46255.13688150724,-1337844890.8624008,88.37954711914062,-5919.971276855468,Attack
-436570.6844440435,-58748516.49193249,8.73,-1083.133521080017,-22062396.0,-33099219.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,15.926448154449462,89.29976196289064,11.328478100895882,4767.083032608032,75596.59862995148,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-788524.8692047119,-30374.775714302064,239429.73303222653,9823.123017998802,40108.76435219489,62524.657289505005,-2286979155.2552924,-78.66236472129822,1715.4254172470808,-40410.86059538415,-1253467281.5107472,85.84789276123047,-4933.012324523926,Attack
-507885.3536975788,-78544554.47284059,8.73,-872.8438067436218,-19352187.0,-39175188.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.5974690914154,84.44759807586671,41.46483251452446,6794.457437038422,80773.65889406204,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-906471.712059021,-33546.8052778244,264237.21233367914,4362.470477938122,36680.104880115265,67468.60744190216,-2350183978.2168775,-85.93942427635193,1969.3771721108403,-37317.84441834783,-1332558719.0340655,92.10723114013672,-5679.839276123046,Attack
-580904.5319510938,-83266462.31722899,8.73,-874.4089579582214,-33710058.0,-42889701.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18.823268461227414,105.06479740142824,32.718414998054506,7504.886103630066,90372.23845481873,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1011267.8908493042,-37494.95547561646,279310.30609130854,10926.82573589325,47746.86354781419,76563.37441635132,-2508464223.2212725,-107.90618562698364,2267.1544045573205,-30816.703591160134,-1452443811.832672,103.57881927490234,-6192.526097106933,Attack
-523781.4878154302,-79301909.89035492,8.73,-1044.8164987564087,-28784556.0,-36574656.0,0.0836291294996124,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.536651945114134,98.5851890563965,22.491665691137314,5707.682728528976,86662.273645401,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-977827.3548675537,-35236.30646629333,293107.158416748,5286.853690163294,46682.676785120915,68071.38928604126,-2781356897.3240595,-110.1915111541748,2024.1110562075175,-41829.74096274671,-1464999245.9276755,102.31996154785156,-6200.00478363037,Attack
